Me2NCOMe in DMSO-d6
1, -5115, 2253.7921, 9.010483
2, -5112, 2253.7160, 9.010179
3, -5102, 2253.6398, 9.009874
4, -5114, 2253.5637, 9.009570
5, -5131, 2253.4875, 9.009266
6, -5088, 2253.4114, 9.008961
7, -5007, 2253.3353, 9.008657
8, -4974, 2253.2591, 9.008352
9, -4986, 2253.1830, 9.008048
10, -4988, 2253.1068, 9.007743
11, -4982, 2253.0307, 9.007439
12, -4977, 2252.9545, 9.007135
13, -4997, 2252.8784, 9.006830
14, -5063, 2252.8023, 9.006526
15, -5124, 2252.7261, 9.006221
16, -5146, 2252.6500, 9.005917
17, -5154, 2252.5738, 9.005613
18, -5151, 2252.4977, 9.005308
19, -5129, 2252.4216, 9.005004
20, -5103, 2252.3454, 9.004699
21, -5090, 2252.2693, 9.004395
22, -5097, 2252.1931, 9.004091
23, -5107, 2252.1170, 9.003786
24, -5088, 2252.0408, 9.003482
25, -5041, 2251.9647, 9.003177
26, -5004, 2251.8886, 9.002873
27, -5008, 2251.8124, 9.002569
28, -5029, 2251.7363, 9.002264
29, -5022, 2251.6601, 9.001960
30, -4994, 2251.5840, 9.001655
31, -4984, 2251.5079, 9.001351
32, -4998, 2251.4317, 9.001047
33, -5010, 2251.3556, 9.000742
34, -5014, 2251.2794, 9.000438
35, -5039, 2251.2033, 9.000133
36, -5088, 2251.1271, 8.999829
37, -5128, 2251.0510, 8.999524
38, -5150, 2250.9749, 8.999220
39, -5177, 2250.8987, 8.998916
40, -5193, 2250.8226, 8.998611
41, -5138, 2250.7464, 8.998307
42, -5040, 2250.6703, 8.998002
43, -4985, 2250.5942, 8.997698
44, -4981, 2250.5180, 8.997394
45, -4974, 2250.4419, 8.997089
46, -4944, 2250.3657, 8.996785
47, -4913, 2250.2896, 8.996480
48, -4916, 2250.2134, 8.996176
49, -4958, 2250.1373, 8.995872
50, -5001, 2250.0612, 8.995567
51, -5022, 2249.9850, 8.995263
52, -5045, 2249.9089, 8.994958
53, -5061, 2249.8327, 8.994654
54, -5028, 2249.7566, 8.994350
55, -4966, 2249.6805, 8.994045
56, -4917, 2249.6043, 8.993741
57, -4881, 2249.5282, 8.993436
58, -4868, 2249.4520, 8.993132
59, -4876, 2249.3759, 8.992827
60, -4878, 2249.2997, 8.992523
61, -4895, 2249.2236, 8.992219
62, -4932, 2249.1475, 8.991914
63, -4957, 2249.0713, 8.991610
64, -4952, 2248.9952, 8.991305
65, -4917, 2248.9190, 8.991001
66, -4885, 2248.8429, 8.990697
67, -4884, 2248.7668, 8.990392
68, -4877, 2248.6906, 8.990088
69, -4856, 2248.6145, 8.989783
70, -4855, 2248.5383, 8.989479
71, -4857, 2248.4622, 8.989175
72, -4844, 2248.3860, 8.988870
73, -4835, 2248.3099, 8.988566
74, -4846, 2248.2338, 8.988261
75, -4884, 2248.1576, 8.987957
76, -4926, 2248.0815, 8.987653
77, -4935, 2248.0053, 8.987348
78, -4915, 2247.9292, 8.987044
79, -4877, 2247.8531, 8.986739
80, -4821, 2247.7769, 8.986435
81, -4771, 2247.7008, 8.986131
82, -4747, 2247.6246, 8.985826
83, -4737, 2247.5485, 8.985522
84, -4734, 2247.4723, 8.985217
85, -4743, 2247.3962, 8.984913
86, -4759, 2247.3201, 8.984608
87, -4787, 2247.2439, 8.984304
88, -4853, 2247.1678, 8.984000
89, -4951, 2247.0916, 8.983695
90, -5018, 2247.0155, 8.983391
91, -5011, 2246.9394, 8.983086
92, -4953, 2246.8632, 8.982782
93, -4907, 2246.7871, 8.982478
94, -4893, 2246.7109, 8.982173
95, -4878, 2246.6348, 8.981869
96, -4846, 2246.5586, 8.981564
97, -4809, 2246.4825, 8.981260
98, -4767, 2246.4064, 8.980956
99, -4724, 2246.3302, 8.980651
100, -4689, 2246.2541, 8.980347
101, -4659, 2246.1779, 8.980042
102, -4642, 2246.1018, 8.979738
103, -4637, 2246.0257, 8.979434
104, -4632, 2245.9495, 8.979129
105, -4643, 2245.8734, 8.978825
106, -4660, 2245.7972, 8.978520
107, -4652, 2245.7211, 8.978216
108, -4647, 2245.6449, 8.977911
109, -4660, 2245.5688, 8.977607
110, -4675, 2245.4927, 8.977303
111, -4710, 2245.4165, 8.976998
112, -4745, 2245.3404, 8.976694
113, -4730, 2245.2642, 8.976389
114, -4701, 2245.1881, 8.976085
115, -4705, 2245.1120, 8.975781
116, -4729, 2245.0358, 8.975476
117, -4749, 2244.9597, 8.975172
118, -4743, 2244.8835, 8.974867
119, -4688, 2244.8074, 8.974563
120, -4628, 2244.7312, 8.974259
121, -4629, 2244.6551, 8.973954
122, -4660, 2244.5790, 8.973650
123, -4659, 2244.5028, 8.973345
124, -4633, 2244.4267, 8.973041
125, -4613, 2244.3505, 8.972737
126, -4611, 2244.2744, 8.972432
127, -4637, 2244.1983, 8.972128
128, -4644, 2244.1221, 8.971823
129, -4605, 2244.0460, 8.971519
130, -4577, 2243.9698, 8.971214
131, -4580, 2243.8937, 8.970910
132, -4586, 2243.8175, 8.970606
133, -4585, 2243.7414, 8.970301
134, -4589, 2243.6653, 8.969997
135, -4594, 2243.5891, 8.969692
136, -4563, 2243.5130, 8.969388
137, -4487, 2243.4368, 8.969084
138, -4441, 2243.3607, 8.968779
139, -4466, 2243.2846, 8.968475
140, -4525, 2243.2084, 8.968170
141, -4575, 2243.1323, 8.967866
142, -4595, 2243.0561, 8.967562
143, -4594, 2242.9800, 8.967257
144, -4587, 2242.9038, 8.966953
145, -4554, 2242.8277, 8.966648
146, -4501, 2242.7516, 8.966344
147, -4478, 2242.6754, 8.966040
148, -4497, 2242.5993, 8.965735
149, -4531, 2242.5231, 8.965431
150, -4590, 2242.4470, 8.965126
151, -4645, 2242.3709, 8.964822
152, -4622, 2242.2947, 8.964518
153, -4548, 2242.2186, 8.964213
154, -4486, 2242.1424, 8.963909
155, -4436, 2242.0663, 8.963604
156, -4412, 2241.9901, 8.963300
157, -4415, 2241.9140, 8.962995
158, -4409, 2241.8379, 8.962691
159, -4404, 2241.7617, 8.962387
160, -4406, 2241.6856, 8.962082
161, -4399, 2241.6094, 8.961778
162, -4406, 2241.5333, 8.961473
163, -4451, 2241.4572, 8.961169
164, -4508, 2241.3810, 8.960865
165, -4533, 2241.3049, 8.960560
166, -4498, 2241.2287, 8.960256
167, -4428, 2241.1526, 8.959951
